_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.win.eventdata.data,_source.data.win.eventdata.binary,_source.data.win.system.eventID,_source.data.win.system.eventSourceName,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.id,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subjectUserName,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.gpg13,_source.data.win.eventdata.image,_source.data.win.eventdata.targetObject,_source.data.win.eventdata.processGuid,_source.data.win.eventdata.utcTime,_source.data.win.eventdata.details,_source.data.win.eventdata.eventType,_source.data.win.eventdata.user,_source.data.win.eventdata.originalFileName,_source.data.win.eventdata.product,_source.data.win.eventdata.parentProcessGuid,_source.data.win.eventdata.description,_source.data.win.eventdata.parentCommandLine,_source.data.win.eventdata.logonId,_source.data.win.eventdata.parentProcessId,_source.data.win.eventdata.currentDirectory,_source.data.win.eventdata.hashes,_source.data.win.eventdata.parentImage,_source.data.win.eventdata.ruleName,_source.data.win.eventdata.company,_source.data.win.eventdata.commandLine,_source.data.win.eventdata.integrityLevel,_source.data.win.eventdata.fileVersion,_source.data.win.eventdata.terminalSessionId,_source.data.win.eventdata.parentUser,_source.data.win.eventdata.extraInfo,_source.data.win.eventdata.signature,_source.data.win.eventdata.imageLoaded,_source.data.win.eventdata.signed,_source.data.win.eventdata.signatureStatus,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.scan_id,_source.data.sca.passed,_source.data.sca.failed,_source.data.sca.type,_source.data.sca.policy,_source.data.win.eventdata.hResult,_source.data.win.data_0x8000003F.query,_source.data.win.data_0x8000003F.namespace,_source.data.win.data_0x8000003F.error,_source.previous_output,_source.full_log,_source.previous_log,_source.data.win.eventdata.targetFilename,_source.data.win.eventdata.creationUtcTime,_source.rule.frequency,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.info,_source.data.win.eventdata.iD,_source.data.win.eventdata.previousTime,_source.data.win.eventdata.newTime,_source.data.win.initChannelLoggingFailure.errorCode,_source.data.win.initChannelLoggingFailure.channelPath,_source.data.file,_source.data.title,_source.data.win.eventdata.grantedAccess,_source.data.win.eventdata.targetProcessId,_source.data.win.eventdata.sourceUser,_source.data.win.eventdata.targetImage,_source.data.win.eventdata.sourceProcessGUID,_source.data.win.eventdata.callTrace,_source.data.win.eventdata.sourceThreadId,_source.data.win.eventdata.targetProcessGUID,_source.data.win.eventdata.sourceProcessId,_source.data.win.eventdata.sourceImage,_source.data.win.eventdata.targetUser,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.param5,_source.data.extra_data,_source.decoder.parent,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.data.dstuser,_source.data.win.eventdata.previousCreationUtcTime,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.cis,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.rule.cis_csc,_source.rule.cis,_source.data.win.eventdata.updateRevisionNumber,_source.data.win.eventdata.updateGuid,_source.data.win.eventdata.serviceGuid,_source.data.win.eventdata.errorCode,_source.data.win.eventdata.updateTitle,_source.data.win.eventdata.serviceType,_source.data.win.eventdata.imagePath,_source.data.win.eventdata.startType,_source.data.win.eventdata.serviceName
wazuh-alerts-4.x-2024.12.22,B0qa7ZMBNimV4ECv_4HV,1,1,192.168.117.139,window-agent3,3,Maryam, , ,13, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2024-12-22 09:02:51.355
ProcessGuid: {15959494-d51b-6767-0b00-000000001100}
ProcessId: 660
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\MessagingService_2be4d2\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup
User: NT AUTHORITY\SYSTEM""",2,2024-12-22T09:02:51.3847239Z,221452,4236,DESKTOP-QGB4EQH,13,2876,INFORMATION,Microsoft-Windows-Sysmon,16,FALSE,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MessagingService_2be4d2\\ImagePath binary is: C:\\WINDOWS\\system32\\svchost.exe -k UnistackSvcGroup,"[""sysmon"",""sysmon_eid13_detections"",""windows""]",92307,windows_eventchannel,log,"Dec 22, 2024 @ 09:02:54.266",EventChannel,1734858175,"Dec 22, 2024 @ 09:02:54.266", , , , , , , , , , , , , , ,660, , , , , , , , , , , , ,"[""Windows Service""]","[""T1543.003""]","[""Persistence"",""Privilege Escalation""]", ,C:\\WINDOWS\\system32\\services.exe,HKLM\\System\\CurrentControlSet\\Services\\MessagingService_2be4d2\\ImagePath,{15959494-d51b-6767-0b00-000000001100},02:51.4,C:\\WINDOWS\\system32\\svchost.exe -k UnistackSvcGroup,SetValue,NT AUTHORITY\\SYSTEM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,Dkqa7ZMBNimV4ECv_4HV,1,1,192.168.117.139,window-agent3,3,Maryam, , ,13, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2024-12-22 09:02:51.355
ProcessGuid: {15959494-d51b-6767-0b00-000000001100}
ProcessId: 660
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\WpnUserService_2be4d2\ImagePath
Details: C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup
User: NT AUTHORITY\SYSTEM""",2,2024-12-22T09:02:51.4015743Z,221518,4236,DESKTOP-QGB4EQH,13,2876,INFORMATION,Microsoft-Windows-Sysmon,23,FALSE,3,Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_2be4d2\\ImagePath binary is: C:\\WINDOWS\\system32\\svchost.exe -k UnistackSvcGroup,"[""sysmon"",""sysmon_eid13_detections"",""windows""]",92307,windows_eventchannel,log,"Dec 22, 2024 @ 09:02:55.541",EventChannel,1734858176,"Dec 22, 2024 @ 09:02:55.541", , , , , , , , , , , , , , ,660, , , , , , , , , , , , ,"[""Windows Service""]","[""T1543.003""]","[""Persistence"",""Privilege Escalation""]", ,C:\\WINDOWS\\system32\\services.exe,HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_2be4d2\\ImagePath,{15959494-d51b-6767-0b00-000000001100},02:51.4,C:\\WINDOWS\\system32\\svchost.exe -k UnistackSvcGroup,SetValue,NT AUTHORITY\\SYSTEM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,D0qa7ZMBNimV4ECv_4HV,1,1,192.168.117.139,window-agent3,3,Maryam, , ,1, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2024-12-22 09:02:52.234
ProcessGuid: {15959494-d5bc-6767-0501-000000001100}
ProcessId: 3380
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c calc.exe
CurrentDirectory: C:\WINDOWS\system32\
User: DESKTOP-QGB4EQH\mari
LogonGuid: {15959494-d5b9-6767-ea38-2b0000000000}
LogonId: 0x2B38EA
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {15959494-d51d-6767-1200-000000001100}
ParentProcessId: 400
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM""",5,2024-12-22T09:02:52.3387593Z,221527,4236,DESKTOP-QGB4EQH,1,2876,INFORMATION,Microsoft-Windows-Sysmon,3,FALSE,4,Windows command prompt started by an abnormal process,"[""sysmon"",""sysmon_eid1_detections"",""windows""]",92052,windows_eventchannel,log,"Dec 22, 2024 @ 09:02:55.700",EventChannel,1734858176,"Dec 22, 2024 @ 09:02:55.700", , , , , , , , , ,{15959494-d5b9-6767-ea38-2b0000000000}, , , , ,3380, , , , , , , , , , , , ,"[""Windows Command Shell""]","[""T1059.003""]","[""Execution""]", ,C:\\Windows\\System32\\cmd.exe, ,{15959494-d5bc-6767-0501-000000001100},02:52.2, , ,DESKTOP-QGB4EQH\\mari,Cmd.Exe,Microsoft® Windows® Operating System,{15959494-d51d-6767-1200-000000001100},Windows Command Processor,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p,0x2b38ea,400,C:\\WINDOWS\\system32\\,"SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18",C:\\Windows\\System32\\svchost.exe,"technique_id=T1059.003,technique_name=Windows Command Shell",Microsoft Corporation,"\""cmd.exe\"" /c calc.exe",Medium,10.0.19041.4355 (WinBuild.160101.0800),1,NT AUTHORITY\\SYSTEM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,m0qY7ZMBNimV4ECv3ICv,1,1,192.168.117.139,window-agent3,3,Maryam, , ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-QGB4EQH$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2024-12-22T09:00:31.0049952Z,21096,728,DESKTOP-QGB4EQH,12544,684,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,2,FALSE,3,Windows logon success.,"[""windows"",""windows_security"",""authentication_success""]",60106,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:36.225",EventChannel,1734858036,"Dec 22, 2024 @ 09:00:36.225",0x3e7,WORKGROUP,0x0,%%1833, ,Negotiate, ,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x294,C:\\Windows\\System32\\services.exe, ,NT AUTHORITY,S-1-5-18,%%1843,5,DESKTOP-QGB4EQH$,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AC.7"",""AU.14""]","[""IV_32.2""]","[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]","[""7.1"",""7.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,nUqY7ZMBNimV4ECv3ICv,1,1,192.168.117.139,window-agent3,3,Maryam, , ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-QGB4EQH$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2024-12-22T09:00:31.1267938Z,21098,728,DESKTOP-QGB4EQH,12544,684,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,3,FALSE,3,Windows logon success.,"[""windows"",""windows_security"",""authentication_success""]",60106,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:36.579",EventChannel,1734858036,"Dec 22, 2024 @ 09:00:36.579",0x3e7,WORKGROUP,0x0,%%1833, ,Negotiate, ,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x294,C:\\Windows\\System32\\services.exe, ,NT AUTHORITY,S-1-5-18,%%1843,5,DESKTOP-QGB4EQH$,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AC.7"",""AU.14""]","[""IV_32.2""]","[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]","[""7.1"",""7.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,nkqY7ZMBNimV4ECv3ICv,1,1,192.168.117.139,window-agent3,3,Maryam, , ,1, ,0x8000000000000000,{5770385f-c22a-43e0-bf4c-06f5698ffbd9},4,Microsoft-Windows-Sysmon/Operational,0,"""Process Create:
RuleName: technique_id=T1059.003,technique_name=Windows Command Shell
UtcTime: 2024-12-22 09:00:14.190
ProcessGuid: {15959494-d51e-6767-1b00-000000001100}
ProcessId: 1528
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.19041.4355 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c calc.exe
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {15959494-d51c-6767-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18
ParentProcessGuid: {15959494-d51d-6767-1200-000000001100}
ParentProcessId: 400
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM""",5,2024-12-22T09:00:31.0642695Z,220696,4236,DESKTOP-QGB4EQH,1,2876,INFORMATION,Microsoft-Windows-Sysmon,1,FALSE,4,Windows command prompt started by an abnormal process,"[""sysmon"",""sysmon_eid1_detections"",""windows""]",92052,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:36.781",EventChannel,1734858036,"Dec 22, 2024 @ 09:00:36.781", , , , , , , , , ,{15959494-d51c-6767-e703-000000000000}, , , , ,1528, , , , , , , , , , , , ,"[""Windows Command Shell""]","[""T1059.003""]","[""Execution""]", ,C:\\Windows\\System32\\cmd.exe, ,{15959494-d51e-6767-1b00-000000001100},00:14.2, , ,NT AUTHORITY\\SYSTEM,Cmd.Exe,Microsoft® Windows® Operating System,{15959494-d51d-6767-1200-000000001100},Windows Command Processor,C:\\WINDOWS\\system32\\svchost.exe -k netsvcs -p,0x3e7,400,C:\\WINDOWS\\system32\\,"SHA1=DF79C86FDD11B9CCB89148458E509F879C72566C,MD5=2B40C98ED0F7A1D3B091A3E8353132DC,SHA256=BADF4752413CB0CBDC03FB95820CA167F0CDC63B597CCDB5EF43111180E088B0,IMPHASH=272245E2988E1E430500B852C4FB5E18",C:\\Windows\\System32\\svchost.exe,"technique_id=T1059.003,technique_name=Windows Command Shell",Microsoft Corporation,"\""cmd.exe\"" /c calc.exe",System,10.0.19041.4355 (WinBuild.160101.0800),0,NT AUTHORITY\\SYSTEM, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,n0qY7ZMBNimV4ECv3ICv,1,1,192.168.117.139,window-agent3,3,Maryam,"SearchIndexer, 4380,P,98, Windows:, 0, 10, 00, 19045, 0000", ,102, ,0x80000000000000, ,4,Application,0,"""SearchIndexer (4380,P,98) Windows: The database engine (10.00.19045.0000) is starting a new instance (0).""",0,2024-12-22T09:00:32.3090263Z,6969,0,DESKTOP-QGB4EQH,1,0,INFORMATION,ESENT,1,FALSE,3,The database engine is starting a new instance.,"[""windows"",""windows_application""]",60805,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:36.887",EventChannel,1734858036,"Dec 22, 2024 @ 09:00:36.887", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,oUqY7ZMBNimV4ECv5IB6,1,1,192.168.117.139,window-agent3,3,Maryam,"SearchIndexer, 4380,R,98, Windows:, C:\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\edb.jtx,  [1] 0.304619 -0.032775 (35) CM -0.183158 (6) WT +J(CM:35, PgRf:2438, Rd:0/35, Dy:35/5506, Lg:890983/12167) +M(C:0K, Fs:780, WS:2236K # 2152K, PF:1936K # 1840K, P:1936K)., Commit, 2738", ,301, ,0x80000000000000, ,4,Application,0,"""SearchIndexer (4380,R,98) Windows: The database engine has finished replaying logfile C:\ProgramData\Microsoft\Search\Data\Applications\Windows\edb.jtx. 
 
Processing Stats: 
[1] 0.304619 -0.032775 (35) CM -0.183158 (6) WT +J(CM:35, PgRf:2438, Rd:0/35, Dy:35/5506, Lg:890983/12167) +M(C:0K, Fs:780, WS:2236K # 2152K, PF:1936K # 1840K, P:1936K). 
Log record of type 'Commit   ' was seen most frequently (2738 times)""",0,2024-12-22T09:00:32.9337895Z,6972,0,DESKTOP-QGB4EQH,3,0,INFORMATION,ESENT,1,FALSE,3,The database engine is replaying log file C:\Winnt\system32\wins\j50.log.,"[""windows"",""windows_application""]",60808,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:38.274",EventChannel,1734858038,"Dec 22, 2024 @ 09:00:38.274", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,okqY7ZMBNimV4ECv5IB6,1,1,192.168.117.139,window-agent3,3,Maryam,"SearchIndexer, 4380,U,98, Windows:", ,302, ,0x80000000000000, ,4,Application,0,"""SearchIndexer (4380,U,98) Windows: The database engine has successfully completed recovery steps.""",0,2024-12-22T09:00:33.1053752Z,6973,0,DESKTOP-QGB4EQH,3,0,INFORMATION,ESENT,1,FALSE,3,The database engine has completed recovery steps.,"[""windows"",""windows_application""]",60809,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:38.326",EventChannel,1734858038,"Dec 22, 2024 @ 09:00:38.326", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.12.22,pUqY7ZMBNimV4ECv6IBi,1,1,192.168.117.139,window-agent3,3,Maryam, , ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-QGB4EQH$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x294
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2024-12-22T09:00:35.9563121Z,21102,728,DESKTOP-QGB4EQH,12544,684,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,4,FALSE,3,Windows logon success.,"[""windows"",""windows_security"",""authentication_success""]",60106,windows_eventchannel,log,"Dec 22, 2024 @ 09:00:39.334",EventChannel,1734858040,"Dec 22, 2024 @ 09:00:39.334",0x3e7,WORKGROUP,0x0,%%1833, ,Negotiate, ,0x3e7,Advapi,{00000000-0000-0000-0000-000000000000},SYSTEM,0,%%1842,S-1-5-18,0x294,C:\\Windows\\System32\\services.exe, ,NT AUTHORITY,S-1-5-18,%%1843,5,DESKTOP-QGB4EQH$,"[""164.312.b""]","[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AC.7"",""AU.14""]","[""IV_32.2""]","[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]","[""7.1"",""7.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
